frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
frame_0.jpg,0.0,0.0,0.0,23.907508850097656,-58.76303672790527,-0.007185613320274342,71.21315002441406,-93.43897819519043,-0.012575334918750514,116.9882583618164,-112.4100923538208,-0.016484537211312045,148.7307357788086,-134.0654969215393,-0.02032831036771654,121.95419311523438,-52.213404178619385,-0.015266170774651755,190.32211303710938,-51.25920295715332,-0.022087290001167048,232.1004867553711,-46.72689199447632,-0.02606633962417959,262.7907943725586,-40.8886456489563,-0.02825236604834913,123.14380645751953,-11.966171264648438,-0.016292807695521105,195.23998260498047,-0.8658814430236816,-0.02089976244892,239.86438751220703,5.980124473571777,-0.023978957024468173,272.74051666259766,12.831087112426758,-0.02626918726886629,115.34282684326172,24.097909927368164,-0.017526122790826548,183.2080078125,36.35395288467407,-0.022712423515571345,223.53286743164062,43.576862812042236,-0.025865520400060404,254.3975830078125,49.21555280685425,-0.028063123163832415,102.04044342041016,55.54342031478882,-0.01892433227325796,151.22955322265625,72.16305255889893,-0.023793230813993205,181.76239013671875,81.2620496749878,-0.02499106065656065,208.38626861572266,87.0472526550293,-0.025336275857938517
frame_1.jpg,0.0,0.0,0.0,23.002052307128906,-58.51893424987793,-0.007278004911867697,67.82958984375,-90.72462558746338,-0.01280197153720053,111.67842864990234,-109.04904842376709,-0.016960279335407336,141.4904022216797,-131.35989904403687,-0.021032098000077326,117.77275085449219,-50.053818225860596,-0.014472866681543906,182.35313415527344,-50.32463550567627,-0.021261734207300265,221.9436264038086,-45.582661628723145,-0.025292483409074862,250.86673736572266,-39.459242820739746,-0.02756345203998478,119.32720184326172,-11.076021194458008,-0.015454189171222765,187.7640151977539,-0.7676482200622559,-0.0200955637443343,230.0210952758789,6.110866069793701,-0.023236467753676493,260.9231185913086,13.121602535247803,-0.025524146174220164,111.65840148925781,23.738515377044678,-0.016715589230088312,176.80950164794922,35.20521640777588,-0.02203621647241505,214.9749755859375,42.444026470184326,-0.0251178809154311,243.76419067382812,48.49747180938721,-0.027172704477933962,98.07849884033203,54.005420207977295,-0.018174440850643236,145.19508361816406,71.55775308609009,-0.023194373835949023,174.03854370117188,81.14321708679199,-0.02437393299224766,198.65009307861328,87.53874063491821,-0.024620064784912188
frame_10.jpg,0.0,0.0,0.0,12.116432189941406,-54.896085262298584,-0.006788561506340329,44.23450469970703,-89.53617095947266,-0.011322450278470342,78.67813110351562,-114.26982879638672,-0.014458227357039277,100.74394226074219,-138.51656913757324,-0.017537433108458345,98.25347900390625,-52.76257038116455,-0.010913155427346055,150.43521881103516,-65.58606147766113,-0.015879498249063317,183.34270477294922,-69.2953634262085,-0.019027657261261766,207.76565551757812,-68.79531383514404,-0.020686866169938867,104.58229064941406,-19.09574031829834,-0.010741671001682107,164.68448638916016,-21.56341552734375,-0.01370432638950092,201.62200927734375,-23.085901737213135,-0.015940684279570405,227.83824920654297,-20.87526798248291,-0.017462003430495088,100.90564727783203,10.768961906433105,-0.010909535376498525,157.00824737548828,11.208887100219727,-0.01479240172929508,190.20870208740234,11.298751831054688,-0.017430593645343606,214.51480865478516,13.195180892944336,-0.019005299931535546,90.46669006347656,36.86835765838623,-0.011238684332141702,130.66761016845703,46.975178718566895,-0.015289766168365304,156.33373260498047,53.1437873840332,-0.01622349528051359,177.89714813232422,58.290345668792725,-0.01612707172907335
frame_100.jpg,0.0,0.0,0.0,10.893630981445312,-39.55560922622681,-0.0013637182062566922,39.41631317138672,-61.393446922302246,-0.00210348449108011,70.6369400024414,-64.8478639125824,-0.002348990434974496,91.43211364746094,-64.03396368026733,-0.00224918408711261,74.65484619140625,-42.77606248855591,-0.004312606550946896,113.7173080444336,-41.64599418640137,-0.006263540148928826,134.54669952392578,-37.53004789352417,-0.007028627697572176,148.81393432617188,-33.259992599487305,-0.007138524692699377,78.66840362548828,-19.40164089202881,-0.004808591701284115,119.49211120605469,-15.656611919403076,-0.005558351542994444,141.93328857421875,-12.38208532333374,-0.005313342459693615,158.31104278564453,-8.683018684387207,-0.005148464370712702,77.05341339111328,1.4650654792785645,-0.005302615486279194,112.63389587402344,5.629613399505615,-0.0060053253771812365,133.6205291748047,8.29542875289917,-0.005525096342161362,148.27526092529297,11.0048246383667,-0.005194444697544043,71.74884796142578,19.410653114318848,-0.005876011703357165,98.15631866455078,23.28481435775757,-0.005520024825081293,113.41415405273438,23.827543258666992,-0.003916087582901184,123.84281158447266,23.92751455307007,-0.0025758797062636063
frame_101.jpg,0.0,0.0,0.0,11.498680114746094,-40.97599983215332,-0.00189115876825241,39.224395751953125,-63.079344034194946,-0.0025681618277886287,69.34364318847656,-68.21833848953247,-0.0026431924340286628,90.26596069335938,-68.7788987159729,-0.0024362807304569856,75.15621185302734,-40.49815893173218,-0.0038991912876227275,113.4609603881836,-40.76524257659912,-0.005714536891595401,134.79766845703125,-39.34601068496704,-0.0066476480712154284,149.86106872558594,-37.02961206436157,-0.0068940932539263144,78.94706726074219,-16.81983232498169,-0.0038147673618951217,117.40528106689453,-13.496510982513428,-0.003663049559385456,139.1082000732422,-11.35585069656372,-0.0032102679976233617,154.74449157714844,-8.267426490783691,-0.0030934682724037543,76.54930114746094,3.8598060607910156,-0.0038272231028386727,108.38619232177734,8.150975704193115,-0.0036993445971020833,127.95673370361328,9.785213470458984,-0.003103217589945473,140.7762908935547,11.873602867126465,-0.002856579856292285,70.2286148071289,21.620643138885498,-0.004004653790310897,92.09335327148438,25.287845134735107,-0.00298134145820228,104.67098236083984,25.160322189331055,-0.0011449623995432034,112.88921356201172,24.72348690032959,0.00026803759131865945
frame_102.jpg,0.0,0.0,0.0,11.62628173828125,-43.17124843597412,-0.001572471690010957,41.909523010253906,-64.97657775878906,-0.0012561001308455388,73.77559661865234,-70.4023540019989,-8.019767439293446e-05,94.60247039794922,-71.61948680877686,0.001373842828328975,76.17599487304688,-39.015069007873535,-0.003024014640246264,116.01917266845703,-40.680978298187256,-0.0035261122934713285,137.7927017211914,-40.61699151992798,-0.0034634801518365066,153.5171127319336,-39.24591064453125,-0.003018438346330754,79.8489761352539,-14.468092918395996,-0.002080936912093989,118.7563705444336,-12.456114292144775,-0.0005142245750135999,140.52040100097656,-11.951429843902588,0.000584180296286263,155.93490600585938,-10.33064603805542,0.0011175213189602573,76.91883087158203,6.001174449920654,-0.0011324472684606235,107.19657897949219,9.376122951507568,6.338600768174274e-05,126.74274444580078,10.065042972564697,0.0003371631359954108,139.16908264160156,10.831210613250732,0.0003009952238102187,69.94892120361328,22.16594696044922,-0.00021405127655782508,89.82593536376953,24.532878398895264,0.0015361503505886276,100.70526123046875,23.553249835968018,0.0030759475234702904,107.48050689697266,22.134339809417725,0.004191540418545969
frame_103.jpg,0.0,0.0,0.0,11.702499389648438,-42.79820680618286,-0.0019180724006133687,42.000389099121094,-64.48904871940613,-0.0013442476587357532,73.37779998779297,-71.11023187637329,-5.621095205299298e-05,94.85469818115234,-74.15964603424072,0.0014656050521892894,78.45771789550781,-36.0311222076416,-0.0009109819615247261,116.68373107910156,-40.53201913833618,-0.0008233996881159555,138.15216064453125,-41.40279293060303,-0.0009194510015646529,154.1045379638672,-40.446274280548096,-0.0007788091273965847,81.59957885742188,-11.445136070251465,-3.284091089028607e-05,119.1049575805664,-9.961402416229248,0.0019996214583528626,141.0205078125,-9.843792915344238,0.002503338215873896,156.64249420166016,-8.576481342315674,0.0024946226663900006,77.05924987792969,8.671045303344727,0.0006350210211252261,107.65754699707031,12.247610092163086,0.0015285564046365607,127.40718841552734,12.856450080871582,0.0008237213520345676,140.3140640258789,12.942967414855957,8.116801164703702e-05,68.16936492919922,24.209983348846436,0.0012764105964464534,88.28041076660156,28.480424880981445,0.0020924617461872685,99.77588653564453,28.502826690673828,0.0028097857180995334,107.58682250976562,27.44607925415039,0.0033533130232257236
frame_104.jpg,0.0,0.0,0.0,12.160377502441406,-42.306461334228516,-0.002417750214675607,41.72767639160156,-64.03441429138184,-0.002047671261692585,71.84429168701172,-71.29063725471497,-0.0009982855063697116,93.05614471435547,-75.31504511833191,0.0002538077295923813,77.92991638183594,-36.476261615753174,-0.0019442375288178937,113.66340637207031,-42.619121074676514,-0.002175446623454036,133.89827728271484,-44.32301044464111,-0.002320527588466348,148.56204986572266,-44.61416959762573,-0.0024352655983364,80.44750213623047,-11.12964391708374,-0.0017422040928920524,116.6070556640625,-10.440402030944824,-0.0007281051021834628,137.92076110839844,-10.482759475708008,-0.0011995275509377734,153.00064086914062,-8.895578384399414,-0.0019369885795583741,74.7344970703125,9.513752460479736,-0.0017719801054170148,106.12129211425781,14.358916282653809,-0.003025408392289819,125.90011596679688,15.8073091506958,-0.005592983705440702,139.81338500976562,17.728135585784912,-0.00752610575918311,64.16988372802734,25.550873279571533,-0.0016841249544938819,81.33739471435547,36.07341527938843,-0.0037292670695876495,92.06233978271484,40.44614553451538,-0.004980292660633268,100.10639190673828,43.951449394226074,-0.005672849272826852
frame_105.jpg,0.0,0.0,0.0,13.313369750976562,-43.48957300186157,0.0007978543360884771,42.498207092285156,-63.79459261894226,0.00487948628851953,70.65914154052734,-70.83140015602112,0.00892938208544436,91.0550308227539,-75.31243801116943,0.013171411126496224,72.87826538085938,-33.5127854347229,0.012906630530597596,98.34732055664062,-38.221542835235596,0.021245958290638356,110.37918090820312,-41.29329442977905,0.025616560138406186,118.67168426513672,-43.00877094268799,0.027999542660655408,73.37047576904297,-8.317058086395264,0.014350954450311093,97.73414611816406,-8.844916820526123,0.025011884055675893,110.94818115234375,-10.345902442932129,0.027807284153642087,121.47846221923828,-10.472781658172607,0.02847355418616715,66.48754119873047,12.420516014099121,0.015267275280894665,88.01605224609375,14.117903709411621,0.02230125107580605,101.4847183227539,14.969751834869385,0.02147657052391949,112.5197982788086,15.92395305633545,0.01950773224944058,56.689109802246094,29.76099729537964,0.016294291250051884,67.3483657836914,38.52473974227905,0.020927879966439633,75.1479721069336,43.52040767669678,0.021449118859710126,81.22238159179688,47.59850263595581,0.02109280415588799
frame_106.jpg,0.0,0.0,0.0,13.353767395019531,-47.454822063446045,-0.0006762250195606612,42.80181884765625,-68.56756210327148,-0.0007757137282169424,72.75821685791016,-78.2056188583374,-0.0007619753814651631,93.43597412109375,-86.1712646484375,-0.00041283119207946584,88.5714340209961,-38.448779582977295,0.0005873849513591267,90.33210754394531,-52.790894508361816,0.0029863581657991745,73.28498840332031,-53.51921081542969,0.0033010103870765306,62.89054870605469,-46.5844988822937,0.0028025509454892017,89.46453094482422,-12.245035171508789,0.00048789647553348914,87.9653549194336,-26.364097595214844,0.004940991442708764,75.98705291748047,-29.603025913238525,0.004938032630889211,66.68209075927734,-24.639415740966797,0.003187451664416585,80.89862823486328,10.718300342559814,0.0008384946631849743,85.63133239746094,-3.5276412963867188,0.003255002353398595,74.98638153076172,-6.373701095581055,0.0035915504340664484,65.03746032714844,-2.06418514251709,0.0023297713269130327,68.58169555664062,28.713841438293457,0.0013503882000804879,69.70287322998047,20.436179637908936,0.0023469572552130558,61.46106719970703,17.805254459381104,0.0037508769091800787,55.908966064453125,20.892391204833984,0.0044771467000828125
