frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
frame_0.jpg,0.0,0.0,0.0,41.54857635498047,-33.67458701133728,-0.011431729426220727,63.121604919433594,-80.78668713569641,-0.01563532837255366,66.86382293701172,-123.71898293495178,-0.019023146485523057,72.66855239868164,-158.9371383190155,-0.02254763246102698,19.873409271240234,-130.78359961509705,-0.011591569525734258,27.801647186279297,-187.40758538246155,-0.020286174496249032,30.543079376220703,-222.77556896209717,-0.026728596543506455,31.38427734375,-252.2600519657135,-0.03136789240463145,-13.105545043945312,-132.1789813041687,-0.012414583010212255,-20.062637329101562,-194.34867024421692,-0.020722106104329896,-24.62545394897461,-234.89044189453125,-0.027410402899221253,-28.3502197265625,-267.8404140472412,-0.03213684075100787,-41.98396682739258,-120.88904857635498,-0.01462866832090981,-53.67633819580078,-178.73966217041016,-0.02399566770120032,-58.41156005859375,-215.99618911743164,-0.030768984933928323,-61.0319709777832,-246.95565104484558,-0.03518558852894671,-66.78571701049805,-98.16160798072815,-0.01772860996945269,-94.09332275390625,-134.06015396118164,-0.028112430130676103,-110.77457427978516,-160.46725273132324,-0.03351550736053355,-124.37381744384766,-184.91886019706726,-0.0364964213274277
frame_1.jpg,0.0,0.0,0.0,43.0272102355957,-32.05164670944214,-0.011469889942091527,64.64424133300781,-81.84143900871277,-0.015047028239351334,67.55762100219727,-125.3774893283844,-0.017630094240885796,74.13860321044922,-158.7551236152649,-0.020307654093485894,20.983028411865234,-129.27913784980774,-0.011098128322046819,28.65428924560547,-182.90887713432312,-0.019522046248894753,32.6788330078125,-216.89300179481506,-0.026006426240783753,34.75187301635742,-246.09285950660706,-0.030727663587313714,-11.445693969726562,-130.08689045906067,-0.01138875591335875,-17.433185577392578,-188.60421538352966,-0.01908598798094374,-21.87509536743164,-226.96567296981812,-0.02551263342378718,-25.889110565185547,-258.9315104484558,-0.03014187658904177,-39.031333923339844,-118.64223718643188,-0.013074480507057729,-50.58156967163086,-174.124116897583,-0.021725536833983483,-55.38047790527344,-209.67936158180237,-0.028091044675093713,-58.15824508666992,-240.1250946521759,-0.03230526814935786,-62.39067077636719,-95.70613145828247,-0.015709086831193986,-87.54621505737305,-130.86750984191895,-0.025316465224605622,-103.37179183959961,-156.06484651565552,-0.030340889047366204,-116.09647750854492,-180.11531352996826,-0.03319177175639254
frame_10.jpg,0.0,0.0,0.0,37.81700134277344,-28.894214630126953,-0.00941689020959302,56.42566680908203,-70.27840375900269,-0.012621672703005515,60.545310974121094,-108.18130016326904,-0.015053854202903949,67.44197845458984,-137.56941676139832,-0.017401688611187183,15.921592712402344,-111.06926679611206,-0.00895921501336261,24.035797119140625,-158.6542510986328,-0.01615386909810468,27.625465393066406,-189.42513227462769,-0.021505690058745586,29.00379180908203,-214.9347424507141,-0.02526573731569215,-11.455936431884766,-111.28082871437073,-0.009240353358961784,-16.03546142578125,-162.08588004112244,-0.015763257509149753,-18.785533905029297,-196.78277492523193,-0.020975367045082294,-21.362743377685547,-225.61699390411377,-0.02459437294868394,-34.55343246459961,-101.36464834213257,-0.010718168569781028,-45.51109313964844,-148.29869270324707,-0.01800257793632909,-49.16015625,-179.96365070343018,-0.023104012822784625,-50.65080642700195,-206.83671355247498,-0.026326914196886264,-53.80765914916992,-82.1986448764801,-0.01297495222655698,-78.59670639038086,-110.89468717575073,-0.020997387236036502,-93.06678771972656,-132.83320426940918,-0.02509752369491025,-103.80277633666992,-153.4704852104187,-0.027234234726108753
frame_100.jpg,0.0,0.0,0.0,26.236495971679688,-22.16388702392578,-0.005464055885674668,41.85647964477539,-47.872570753097534,-0.00754010009870143,46.493682861328125,-72.58002877235413,-0.009438207683267308,52.163944244384766,-92.75964975357056,-0.011387038354875756,10.08504867553711,-72.71337747573853,-0.0037196733365973955,11.748275756835938,-103.76595497131348,-0.007803357050867987,12.045021057128906,-122.66017556190491,-0.011195823860468579,11.740894317626953,-138.81587147712708,-0.013606239420475674,-8.679084777832031,-71.68228268623352,-0.004283829902412606,-13.67471694946289,-106.27309083938599,-0.00762407698959322,-15.817852020263672,-127.7600634098053,-0.010754142266812039,-17.254714965820312,-145.54449319839478,-0.013254809503557397,-25.003395080566406,-64.98929142951965,-0.005706204877348853,-32.75962829589844,-95.2299964427948,-0.009517216433884812,-35.3550910949707,-115.1322340965271,-0.012238752407135678,-35.78836441040039,-131.87536597251892,-0.01425363526970358,-39.734344482421875,-53.5399067401886,-0.007712215029748393,-54.091758728027344,-73.82023930549622,-0.011784113322498513,-62.22902297973633,-88.63417625427246,-0.013634270367326451,-68.13119888305664,-102.86225438117981,-0.014813104023339463
frame_101.jpg,0.0,0.0,0.0,25.381622314453125,-23.19984197616577,-0.005240773455852832,41.84532165527344,-48.54687809944153,-0.007601177459264363,49.171600341796875,-72.542724609375,-0.00997114893948492,54.75013732910156,-92.37292885780334,-0.01247512795930561,9.37408447265625,-74.94763612747192,-0.0039087949783152,10.579605102539062,-106.04063987731934,-0.008185302512401904,10.577373504638672,-124.60639715194702,-0.011807752446884479,10.01901626586914,-140.89470148086548,-0.014436077931577529,-10.16103744506836,-73.24461579322815,-0.004896178980970944,-16.010971069335938,-107.25078821182251,-0.008458433346504535,-18.74164581298828,-128.22885990142822,-0.011871849791759814,-20.723533630371094,-145.66577196121216,-0.014592478656823005,-26.78295135498047,-65.6479561328888,-0.006706211855316724,-35.794944763183594,-95.60548424720764,-0.010663998918289508,-39.03024673461914,-115.44132113456726,-0.013457923801297511,-39.83905792236328,-132.431902885437,-0.01557446424817499,-41.25131607055664,-52.92736530303955,-0.00910929185306486,-57.7415657043457,-72.14280724525452,-0.013412019842917289,-67.36879348754883,-86.83607697486877,-0.01528505948340353,-74.35707092285156,-101.19866251945496,-0.01645314195161518
frame_102.jpg,0.0,0.0,0.0,24.753971099853516,-23.458750247955322,-0.005405097277616733,39.730796813964844,-50.21893501281738,-0.007646126681720489,45.046749114990234,-74.62425827980042,-0.009721333635752671,50.80066680908203,-94.3893814086914,-0.011874641766553395,5.944633483886719,-76.89575672149658,-0.004426976209288114,6.748294830322266,-107.68704414367676,-0.008635807325845235,5.911502838134766,-126.63517713546753,-0.012088563767974847,4.654712677001953,-143.39317917823792,-0.014626886239057058,-13.516387939453125,-74.84843730926514,-0.005110907843118184,-20.26599884033203,-107.86091566085815,-0.008676719395225518,-24.155960083007812,-128.08125257492065,-0.011869735559230321,-27.394237518310547,-145.48420786857605,-0.014370138300364488,-29.634876251220703,-66.96023225784302,-0.006571049345438951,-39.976959228515625,-96.65286540985107,-0.010460278494065278,-44.70806121826172,-115.24710774421692,-0.013086458211546415,-47.69136428833008,-131.4481544494629,-0.015021550012534135,-43.24790954589844,-53.93393397331238,-0.008596064066296094,-61.50718688964844,-72.90594935417175,-0.01276989887446689,-72.14944839477539,-86.51611089706421,-0.014576728930478566,-80.92752456665039,-99.53555345535278,-0.015624865432982915
frame_103.jpg,0.0,0.0,0.0,22.42412567138672,-25.710196495056152,-0.0055156998852723405,35.252952575683594,-53.412158489227295,-0.008236339460545139,40.77564239501953,-78.46423745155334,-0.010829308215015487,44.851741790771484,-99.1013252735138,-0.013440203066402034,-0.2007293701171875,-78.3285391330719,-0.004736609901719646,-0.9806442260742188,-110.23859739303589,-0.009323165896766739,-2.3177719116210938,-130.17949104309082,-0.013086364749305801,-4.025859832763672,-147.34951257705688,-0.01571321501904066,-19.379310607910156,-75.90965867042542,-0.005490444745355205,-28.286075592041016,-109.82397079467773,-0.009050772670143203,-33.465213775634766,-130.92467308044434,-0.012352561722927646,-37.77334213256836,-148.35952520370483,-0.01492873128079708,-35.316410064697266,-67.49977469444275,-0.007036539870732383,-46.78224563598633,-96.83829188346863,-0.010723715792828159,-52.59635925292969,-116.30427360534668,-0.013558617006474094,-56.266822814941406,-132.87025094032288,-0.0156924074100786,-48.38785171508789,-53.85124683380127,-0.009164842921727256,-67.401123046875,-71.59714937210083,-0.013057409930461006,-79.19523239135742,-85.09237289428711,-0.014860041584306316,-88.50522994995117,-97.91270971298218,-0.015939692180090503
frame_104.jpg,0.0,0.0,0.0,22.941055297851562,-26.468446254730225,-0.005469248751438727,35.31858444213867,-54.64680075645447,-0.007785305967814793,37.722930908203125,-80.20755529403687,-0.009931915095336308,40.629215240478516,-100.51312208175659,-0.012163383541889061,-3.3278274536132812,-78.58300566673279,-0.004480124106891026,-7.042694091796875,-110.74485898017883,-0.008813680736608376,-10.294075012207031,-130.50875902175903,-0.012465014709420075,-13.506031036376953,-147.64154076576233,-0.015134472986943592,-23.422393798828125,-74.33499813079834,-0.005205352911985983,-35.12815475463867,-107.59260892868042,-0.008735676883048882,-42.12369918823242,-128.05823922157288,-0.0121790334864329,-47.705326080322266,-145.29549837112427,-0.014896017154939045,-39.22445297241211,-64.40301418304443,-0.006683650082237591,-52.57221221923828,-94.19957756996155,-0.010532843536026348,-59.6202278137207,-113.52094531059265,-0.01344581565845715,-64.37891006469727,-130.45526504516602,-0.015648048026747574,-51.56776428222656,-49.49741005897522,-0.008717367081231941,-71.3258171081543,-67.05132007598877,-0.013055875553078522,-83.50336074829102,-80.22857308387756,-0.014994260510690083,-93.30694198608398,-93.39044094085693,-0.016111986367292275
frame_105.jpg,0.0,0.0,0.0,20.024757385253906,-28.666012287139893,-0.005227502334875567,29.462013244628906,-58.46894860267639,-0.007811717122805817,30.678691864013672,-84.05928254127502,-0.010250754553837282,32.47346878051758,-104.84407424926758,-0.012765464272362692,-8.929367065429688,-79.9335515499115,-0.005190564218921168,-15.148658752441406,-112.56767749786377,-0.009746520679456694,-20.085010528564453,-132.43882298469543,-0.013353525560361845,-25.054378509521484,-149.1159725189209,-0.01590586257354687,-28.14462661743164,-74.58669662475586,-0.0061269080191976855,-41.85585021972656,-108.29347014427185,-0.009944587845367892,-50.7337760925293,-128.93744587898254,-0.013285377893609507,-58.49784851074219,-145.83333492279053,-0.015829514611525042,-43.21718215942383,-63.94261837005615,-0.007743854906422598,-58.77164840698242,-92.90963888168335,-0.011624309133750899,-66.99422836303711,-112.16953039169312,-0.01435707126931618,-72.95740127563477,-128.83518934249878,-0.016398224879068835,-55.01180648803711,-48.56802463531494,-0.009882960367960436,-75.99929809570312,-65.84693312644958,-0.013961400736135943,-88.68753433227539,-78.52368593215942,-0.015664705906075937,-98.86613845825195,-90.81352472305298,-0.016635116089148028
frame_106.jpg,0.0,0.0,0.0,19.28363800048828,-29.901137351989746,-0.005573221575822629,27.557029724121094,-61.19910478591919,-0.007934792526420154,26.80011749267578,-87.59989500045776,-0.010139082186277903,26.06271743774414,-108.63120317459106,-0.012419162877257861,-13.728961944580078,-80.67207098007202,-0.00475182905828575,-21.66149139404297,-111.78374290466309,-0.00935822967475275,-27.457866668701172,-131.13922834396362,-0.013238799386080302,-32.707786560058594,-148.13769578933716,-0.01610032431816677,-33.179969787597656,-74.48981523513794,-0.005629649479296006,-49.93446350097656,-106.51976823806763,-0.009461989254113234,-59.48347091674805,-126.448495388031,-0.013083556294795073,-67.05207824707031,-143.47940683364868,-0.015881003439780272,-47.49441146850586,-62.68048882484436,-0.00727522848209361,-65.34645080566406,-90.73058009147644,-0.011424542032536067,-74.20034408569336,-109.40419435501099,-0.014417172968741454,-80.5389404296875,-126.3872766494751,-0.016613393649812735,-57.45025634765625,-45.952935218811035,-0.009504589811321296,-79.4183349609375,-61.719077825546265,-0.014061330445464648,-93.0662727355957,-73.95703196525574,-0.01608235351776699,-104.40771102905273,-86.57942175865173,-0.017247020826097526
